Variety,Subgroup,Family,ISO639,Glottolog_id,AIATSISCode,StdLangID,StdLanguageName,OriginalForm,PhonemicisedIPA,Std_Gloss,Author,OriginalGloss,OriginalPofSpeech,Latitude,Longitude,Reconstruction_Form,Reconstruction_Level,Reconstruction_Gloss,Reconstruction_Notes
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,waragu,waɹaku,fog,"Terrell, Angela",fog,N,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,waramu,waɹamu,right hand,"Terrell, Angela",right hand,N,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,warba,waɹpa,one,"Terrell, Angela",one,Num,-24.32220299,149.8824489,*warba,N/A,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,warbu,waɹpu,bad,"Terrell, Angela",bad,Adj,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,wargu,waɹku,bad,"Terrell, Angela",bad,Adj,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,wari,waɹi,rain,"Terrell, Angela",rain,Vi,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,warra,wara,fall,"Terrell, Angela",fall,Vi,-24.32220299,149.8824489,*wara-,N/A,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,warragun,warakun,left,"Terrell, Angela",left,Adj,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,warramba,warampa,left,"Terrell, Angela",left,Adj,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,warrmin,warmin,one,"Terrell, Angela",one,Num,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,wawur,wawuɹ,dingo,"Terrell, Angela",dingo,N,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,wilba,wilpa,leaf,"Terrell, Angela",leaf,N,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,wina,wina,fish,"Terrell, Angela",fish,N,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,wingara,wiŋaɹa,shoulder,"Terrell, Angela",shoulder,N,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,wuba,wupa,come,"Terrell, Angela",come,Vi,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,wubul,wupul,red,"Terrell, Angela",red,Adj,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,wude,wute,fall,"Terrell, Angela",fall,Vi,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,wudyabari,wucapaɹi,big,"Terrell, Angela",big,Adj,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,wudyala,wucala,bandicoot,"Terrell, Angela",bandicoot,N,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,wuga,wuka,sleep,"Terrell, Angela",sleep,Vi,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,wula,wula,dead,"Terrell, Angela",dead,Adj,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,wula,wula,die,"Terrell, Angela",die,V,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,wumara,wumaɹa,spearthrower,"Terrell, Angela",woomera,N,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,wumbarra,wumpara,sleep,"Terrell, Angela",sleep,Vi,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,wuni(nda,wuninta,give,"Terrell, Angela",give,V,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,wuŋ(gara,wuŋkaɹa,sleep,"Terrell, Angela",sleep,Vi,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,wuŋala,wuŋala,sleep,"Terrell, Angela",sleep,Vi,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,yabara,japaɹa,wind,"Terrell, Angela",wind,N,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,yabu(na,japuna,father,"Terrell, Angela",father,N,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,yadi(ra,jatiɹa,laugh,"Terrell, Angela",laugh,V,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,yadhi(ra,jat̪iɹa,laugh,"Terrell, Angela",laugh,V,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,yaga,jaka,hair of head,"Terrell, Angela",hair,N,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,yaguli,jakuli,liver,"Terrell, Angela",liver,N,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,yagurri,jakuri,liver,"Terrell, Angela",liver,N,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,yalga,jalka,chin,"Terrell, Angela",chin,N,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,yalga,jalka,road,"Terrell, Angela","road, track, path",N,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,yaŋa(na,jaŋana,mother,"Terrell, Angela","mother, aunt",,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,yarrany,jaraɲ,beard,"Terrell, Angela",beard,N,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,yarrun,jarun,bone,"Terrell, Angela",bone,N,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,yawarany,jawaɹaɲ,wind,"Terrell, Angela",wind,N,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,yibuny,jipuɲ,navel,"Terrell, Angela",navel,N,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,yidhawa,jit̪awa,cold,"Terrell, Angela",cold,Adj,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,yili,jili,rib,"Terrell, Angela",ribs,N,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,yimba,jimpa,hear,"Terrell, Angela","hear, listen",V,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,yina,jina,"here, this","Terrell, Angela",here,D,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,yira,jiɹa,tooth,"Terrell, Angela",tooth,N,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,yirgun,jiɹkun,arterial blood,"Terrell, Angela","blood, red",N,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,yiyaga,jijaka,"now, today","Terrell, Angela",now,Adv,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,yuŋgu,juŋku,back,"Terrell, Angela",back,N,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,yuga,juka,eat,"Terrell, Angela","drink, eat",Vt,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,yugan,jukan,cloud,"Terrell, Angela",cloud,N,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,yulgu,julku,heart,"Terrell, Angela",heart,N,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,yulgu(l,julkul,elbow,"Terrell, Angela",elbow,N,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,yuluga,juluka,"here, this","Terrell, Angela",here,D,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,yura,juɹa,elbow,"Terrell, Angela",elbow,N,-24.32220299,149.8824489,,,,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,yuri,juɹi,animal meat,"Terrell, Angela",meat,N,-24.32220299,149.8824489,*yuri,N/A,kangaroo,
Biri (Gangulu),Maric,Pama-Nyungan,gnl,gang1268,E40,1019,Gangulu,yuwa,juwa,chase,"Terrell, Angela",chase,Vt,-24.32220299,149.8824489,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,babirra,papira,Echidna,"Terrell, Angela","echidna, porcupine",N,-20.80771847,146.5993475,*patpirra,Maric,echidna,form doubtful
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,bama,pama,person,"Terrell, Angela",man,N,-20.80771847,146.5993475,*pama,N/A,person,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,bari,paɹi,stone,"Terrell, Angela",stone,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,bawuba,pawupa,belly,"Terrell, Angela",stomach,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,budhu,put̪u,star,"Terrell, Angela",star,N,-20.80771847,146.5993475,*pucu2,Maric,star,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,buri,puɹi,fire,"Terrell, Angela",fire,N,-20.80771847,146.5993475,*puri,N/A,fire,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,dalay,talaj,tongue,"Terrell, Angela",tongue,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,dili,tili,eye,"Terrell, Angela",eye,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,dina,tina,foot,"Terrell, Angela",foot,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,duga,tuka,smoke,"Terrell, Angela",smoke,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,gadha,kat̪a,head,"Terrell, Angela",head,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,gagara,kakaɹa,moon,"Terrell, Angela",moon,N,-20.80771847,146.5993475,*kakara,Pama-Nyungan,moon,"Solidly in the East only by this list, in this meaning. Relationship b/w east and moon? [CB08]"
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,gamu,kamu,water,"Terrell, Angela",water,N,-20.80771847,146.5993475,*kamu,N/A,water,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,ganda,kanta,spear,"Terrell, Angela",spear,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,gangari,kaŋaɹi,rain,"Terrell, Angela",rain,Vi,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,gari,kaɹi,sun,"Terrell, Angela",sun,N,-20.80771847,146.5993475,*karri,Pama-Maric?,sun,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,gayu,kaju,woman,"Terrell, Angela",woman,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,gundulu,kuntulu,Emu,"Terrell, Angela",emu,N,-20.80771847,146.5993475,*kundulu,N/A,emu,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,gunmari,kunmaɹi,shield,"Terrell, Angela",shield,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,guridyala,kuɹicala,eaglehawk,"Terrell, Angela",eaglehawk,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,mara,maɹa,hand,"Terrell, Angela",hand,N,-20.80771847,146.5993475,*mara,Pama-Nyungan,hand,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,mibiri,mipiɹi,breast,"Terrell, Angela",breast,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,nhani,n̪ani,ground,"Terrell, Angela",ground,N,-20.80771847,146.5993475,*ñani,N/A,sand,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,ŋurra,ŋura,tame dog,"Terrell, Angela","dingo, tame dog",N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,waŋal,waŋal,boomerang,"Terrell, Angela",boomerang,N,-20.80771847,146.5993475,*wangal,Maric,boomerang,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,wadhagan,wat̪akan,Crow,"Terrell, Angela",crow,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,walu,walu,ear,"Terrell, Angela",ear,N,-20.80771847,146.5993475,*walu,N/A,cheek,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,wudha,wut̪a,nose,"Terrell, Angela",nose,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,yawarany,jawaɹaɲ,wind,"Terrell, Angela",wind,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,badha,pat̪a,bite,"Terrell, Angela",bite,V,-20.80771847,146.5993475,*pac(y)a,N/A,bite,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,badi,pati,grow,"Terrell, Angela",grow,V,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,badyari,pacaɹi,small,"Terrell, Angela",small,Adj,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,balban,palpan,bone,"Terrell, Angela",bone,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,balgu,palku,canoe,"Terrell, Angela",canoe,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,bama,pama,person,"Terrell, Angela",man,N,-20.80771847,146.5993475,*pama,N/A,person,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,bana,pana,belly,"Terrell, Angela",stomach,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,banba,panpa,dew,"Terrell, Angela",dew,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,banda,panta,sing,"Terrell, Angela",sing,V,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,bandala,pantala,sky,"Terrell, Angela",sky,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,bandara,pantaɹa,sky,"Terrell, Angela",sky,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,banydyara,paɲcaɹa,sick,"Terrell, Angela",sick,Adj,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,baŋal,paŋal,eat,"Terrell, Angela",eat,Vt,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,baŋga,paŋka,tree,"Terrell, Angela","tree, stick, wood",N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,baŋgany,paŋkaɲ,frightened,"Terrell, Angela",afraid,Adj,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,baŋgara,paŋkaɹa,Blue-Tongue Lizard,"Terrell, Angela",blue-tongue lizard,N,-20.80771847,146.5993475,*pangkarra,N/A,bluetongue lizard,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,baŋur,paŋuɹ,rainbow,"Terrell, Angela",rainbow,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,bara,paɹa,below,"Terrell, Angela",below,Adv,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,barga,paɹka,throat,"Terrell, Angela",throat,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,bargala,paɹkala,pelican,"Terrell, Angela",pelican,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,bari,paɹi,hill,"Terrell, Angela","hill, mountain, stone",,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,barrbira,parpiɹa,Echidna,"Terrell, Angela",echidna,N,-20.80771847,146.5993475,*patpirra,Maric,echidna,form doubtful
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,barri,pari,"cry, weep","Terrell, Angela",cry,Vi,-20.80771847,146.5993475,*pa:rri,N/A,cry,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,barri,pari,sing,"Terrell, Angela",sing,V,-20.80771847,146.5993475,*pa:rri,N/A,cry,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,bidhil,pit̪il,back,"Terrell, Angela",back,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,bilga,pilka,throw,"Terrell, Angela",throw,V,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,binbi,pinpi,good,"Terrell, Angela",good,Adj,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,binda,pinta,sit,"Terrell, Angela",sit,V,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,birrga(gu,pirka(ku,tomorrow,"Terrell, Angela",tomorrow,Adv,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,birrgu(na,pirku(na,wife,"Terrell, Angela","wife (also briguna, burriguna",N,-20.80771847,146.5993475,*pirrku-,Maric,wife,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,biyi,piji,mouth,"Terrell, Angela",mouth,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,budhari,put̪aɹi,cold,"Terrell, Angela",cold,Adj,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,budhu,put̪u,star,"Terrell, Angela",star,N,-20.80771847,146.5993475,*pucu2,Maric,star,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,budhuna,put̪una,mosquito,"Terrell, Angela",mosquito,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,budya,puca,white,"Terrell, Angela",white,Adj,-20.80771847,146.5993475,*puca,Maric?,white,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,buga,puka,grow,"Terrell, Angela",grow,V,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,bularu,pulaɹu,two,"Terrell, Angela",two,Num,-20.80771847,146.5993475,*pula,N/A,they (Du),
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,bularu wugin,pulaɹu wukin,three,"Terrell, Angela",three,Num,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,bulban,pulpan,flower,"Terrell, Angela",flower,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,buldany,pultaɲ,heart,"Terrell, Angela",heart,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,bulun,pulun,pelican,"Terrell, Angela",pelican,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,bumal,pumal,chest,"Terrell, Angela",chest,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,bumburiny,pumpuɹiɲ,hot,"Terrell, Angela",hot,Adj,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,bumugul,pumukul,ankle,"Terrell, Angela",ankle,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,bunŋan,punŋan,old woman,"Terrell, Angela",old woman,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,bunburu,punpuɹu,dust,"Terrell, Angela",dust,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,bunyiba,puɲipa,good,"Terrell, Angela",good,Adj,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,buŋa,puŋa,tail,"Terrell, Angela",tail,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,buŋga,puŋka,ashes,"Terrell, Angela",ashes,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,buŋguna,puŋkuna,good,"Terrell, Angela",good,Adj,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,buri,puɹi,fire,"Terrell, Angela",fire,N,-20.80771847,146.5993475,*puri,N/A,fire,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,buyilany,pujilaɲ,hair of head,"Terrell, Angela",hair,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,dabu,tapu,all,"Terrell, Angela",all,Num,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,dagu,taku,again,"Terrell, Angela",again,Adv,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,dalany,talaɲ,tongue,"Terrell, Angela",tongue,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,dalgbara,talkpaɹa,big,"Terrell, Angela",big,Adj,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,dambun,tampun,Witchetty Grub,"Terrell, Angela",witchetty grub,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,dami,tami,fat (n),"Terrell, Angela",fat,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,damu,tamu,Possum,"Terrell, Angela",possum,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,daylany,tajlaɲ,thumb,"Terrell, Angela",thumb,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,dibiŋbara,tipiŋpaɹa,bat,"Terrell, Angela",bat,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,diga,tika,red,"Terrell, Angela",red,Adj,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,dili,tili,eye,"Terrell, Angela",eye,N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,dina,tina,foot,"Terrell, Angela","foot, foot-track",N,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,diŋari,tiŋaɹi,Sulphur-Crested Cockatoo,"Terrell, Angela",white cockatoo,N,-20.80771847,146.5993475,*thiŋkari,N/A,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,diŋgari,tiŋkaɹi,Sulphur-Crested Cockatoo,"Terrell, Angela",white cockatoo,N,-20.80771847,146.5993475,*thiŋkari,N/A,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,dira,tiɹa,dance (v),"Terrell, Angela","dance, play",Vi,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,dirun,tiɹun,Sulphur-Crested Cockatoo,"Terrell, Angela",white cockatoo,N,-20.80771847,146.5993475,*thirun,N/A,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,dulba,tulpa,blow,"Terrell, Angela",blow,V,-20.80771847,146.5993475,,,,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,dulgaya,tulkaja,big,"Terrell, Angela",big,Adj,-20.80771847,146.5993475,,,,
