"320","Yuwaalaraay",,"Central NSW",,,,,"walaːj","camp","ash03",,"N","*wala:y","","camp",""
"320","Yuwaalaraay",,"Central NSW",,,,,"paŋu","wing","ash03",,"N","*bungun","","wing",""
"320","Yuwaalaraay",,"Central NSW",,,,,"kupij","swim","ash03",,"Vi",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"jilamali","cook","ash03",,"V","*yilama-li","","cook",""
"320","Yuwaalaraay",,"Central NSW",,,,,"winaŋaj","think","ash03",,"V",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"kamali","break","ash03",,"Vi","*kama-li","","break",""
"320","Yuwaalaraay",,"Central NSW",,,,,"paːkiː","old woman","ash03",,"N",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"warajmali","stand up","ash03",,"Vi",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"pinkuwi","coolamon","ash03",,"N","*pin.kuwi","","coolamon",""
"320","Yuwaalaraay",,"Central NSW",,,,,"papur","foot","ash03",,"N",,,,
"69","Gamilaraay",,"Central NSW",,,,,"puɹuma","dog","ash03",,"N","*puyuma","","dog",""
