Record_ID,Variety_ID,Variety,StdLanguageName,StdLangID,Subgroup,Family,OriginalForm,OriginalGloss,OriginalPofSpeech,StdPoS,Std_Gloss,StdGloss_ID,WordNetForm,SemanticField,GeneralNote,PhonemicisedIPA,PhonemicisedForm,REC@LoanCode,REC@LoanSource,RecCounter,SourceNote,SourcePages,SourcePriority,AIATSISCode,Ascii_Name,Glottolog_id,ISO639,Latitude,Longitude,Shortcode,Author,Year,Reconstruction_Form,Reconstruction_ID,Reconstruction_Level,Reconstruction_Gloss,Reconstruction_Notes
82,1234,69,Gamilaraay,1023,Central NSW,Pama-Nyungan,"buyal, garrimaay",mother-in-law,N,N,mother-in-law,2394,mother-in-law.n.01,KINSHIP,,puyal,puyal,,,1234,,,1,D23,Gamilaraay,gami1243,kld,-29.91686548,149.6172319,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*kaca,1234,,rotten,
83,1236,69,Gamilaraay,1023,Central NSW,Pama-Nyungan,"dhiirra-y, winanga-y",know (something),V,V,know,2374,know.v.01,EMOTION,,thi:rray,tÌªiËêray,,,1236,,,1,D23,Gamilaraay,gami1243,kld,-29.91686548,149.6172319,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*kayku,1236,,rotten,
84,1238,69,Gamilaraay,1023,Central NSW,Pama-Nyungan,waragaal,left,Adj,Adj,left,2406,left.a.01,LOCATION,,waraka:l,waÉ_akaËêl,,,1238,,,1,D23,Gamilaraay,gami1243,kld,-29.91686548,149.6172319,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*kupan,1238,,short,
85,1241,69,Gamilaraay,1023,Central NSW,Pama-Nyungan,guliirr,husband,N,N,husband,225,husband.n.01,KINSHIP,,kuli:rr,kuliËêr,,,1241,,,1,D23,Gamilaraay,gami1243,kld,-29.91686548,149.6172319,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*lalka,1241,,dry,
86,1243,69,Gamilaraay,1023,Central NSW,Pama-Nyungan,gima,mouse,N,N,mouse,718,mouse.n.01,MAMMAL,,kima,kima,,,1243,,,1,D23,Gamilaraay,gami1243,kld,-29.91686548,149.6172319,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*manta,1243,,small,
87,1246,69,Gamilaraay,1023,Central NSW,Pama-Nyungan,"ngurru, buluuy",night,N,N,night,618,night.n.01,TIME,,Å‹urru,Å‹uru,,,1246,,,1,D23,Gamilaraay,gami1243,kld,-29.91686548,149.6172319,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*maycVn,1246,,someone elses,
88,1247,69,Gamilaraay,1023,Central NSW,Pama-Nyungan,mubalyaal,pregnant,Adj,Adj,pregnant,1445,pregnant.a.01,"BODY, QUALITY",,mupalya:l,mupaÊ_aËêl,,,1247,,,1,D23,Gamilaraay,gami1243,kld,-29.91686548,149.6172319,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*mini,1247,,good,
89,1248,69,Gamilaraay,1023,Central NSW,Pama-Nyungan,yuluwirri,rainbow,N,N,rainbow,578,rainbow.n.01,SKY,,yuluwirri,yuluwiri,,,1248,,,1,D23,Gamilaraay,gami1243,kld,-29.91686548,149.6172319,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*muncan,1248,,heavy,
90,1249,69,Gamilaraay,1023,Central NSW,Pama-Nyungan,yugal,song,N,N,song,328,song.n.01,CULTURE,,yukal,yukal,,,1249,,,1,D23,Gamilaraay,gami1243,kld,-29.91686548,149.6172319,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*murntu,1249,,"bent, crooked",
91,1250,69,Gamilaraay,1023,Central NSW,Pama-Nyungan,dhigaraa,bird,N,N,bird,811,bird.n.01,BIRD,,thikara:,tÌªikaÉ_aËê,,,1250,,,1,D23,Gamilaraay,gami1243,kld,-29.91686548,149.6172319,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*mu:nta,1250,,"still, quiet",
92,1252,69,Gamilaraay,1023,Central NSW,Pama-Nyungan,walaay,camp,N,N,camp,366,camp.n.02,EARTH,,wala:y,walaËêy,,,1252,,,1,D23,Gamilaraay,gami1243,kld,-29.91686548,149.6172319,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*Å‹angka+,1252,,ignorant,
93,1253,69,Gamilaraay,1023,Central NSW,Pama-Nyungan,bungun,wing,N,N,wing,819,wing.n.01,BIRD,,puÅ‹un,puÅ‹un,,,1253,,,1,D23,Gamilaraay,gami1243,kld,-29.91686548,149.6172319,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*Å‹urrku,1253,,good,
94,1255,69,Gamilaraay,1023,Central NSW,Pama-Nyungan,gubi-y,swim,Vi,Vi,swim,1500,swim.v.01,MOTION,,kupiy,kupiy,,,1255,,,1,D23,Gamilaraay,gami1243,kld,-29.91686548,149.6172319,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*paca,1255,,tasty,
95,1258,69,Gamilaraay,1023,Central NSW,Pama-Nyungan,wiya-gi,cook,V,V,cook,1883,cook.v.01,FOOD,,wiyaki,wiyaki,,,1258,,,1,D23,Gamilaraay,gami1243,kld,-29.91686548,149.6172319,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*punpVrr,1258,,half; indirect,
96,1260,69,Gamilaraay,1023,Central NSW,Pama-Nyungan,winanga-y,think,V,V,think,1632,think.v.02,EMOTION,,winaÅ‹ay,winaÅ‹ay,,,1260,,,1,D23,Gamilaraay,gami1243,kld,-29.91686548,149.6172319,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*pu:Ã±a,1260,,soft,
97,1262,69,Gamilaraay,1023,Central NSW,Pama-Nyungan,gaaynggal,baby,N,N,baby,180,baby.n.01,HUMAN,,ka:yÅ‹kal,kaËêyÅ‹kal,,,1262,,,1,D23,Gamilaraay,gami1243,kld,-29.91686548,149.6172319,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*ta:rrkal,1262,,clean,
98,1267,69,Gamilaraay,1023,Central NSW,Pama-Nyungan,"baburr, dhina",foot,N,N,foot,129,foot.n.01,BODY,,papurr,papur,,,1267,,,1,D23,Gamilaraay,gami1243,kld,-29.91686548,149.6172319,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*yurrunu,1267,,(time adverb: nonfuture),
99,1268,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,girran,ashes,N,N,ashes,579,ash.n.01,FIRE,,kirran,kiran,,,1268,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*Å‹amu,1268,,close,
100,1269,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,"burrul, -bidi",big,Adj,Adj,big,1326,large.a.01,QUALITY,,purrul,purul,,,1269,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*turnu,1269,,together,
101,1270,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,yii-li,bite,V,V,bite,1726,bite.v.01,BODY,,yi:.li,yiËê.li,,,1270,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*pakay,1270,,down,
102,1271,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,buluuy,black,Adj,Adj,black,1319,black.a.01,COLOUR,,pulu:y,puluËêy,,,1271,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*miÃ±a,1271,,what,
103,1274,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,galiya-y,climb,V,V,climb,2282,climb.v.01,MOTION,,kaliyay,kaliyay,,,1274,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*malku,1274,,let (hortative),
104,1276,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,garra-li,cut,Vt,Vt,cut,1804,cut.v.01,IMPACT,,karrali,karali,,,1276,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*Å‹awa,1276,,also,
105,1277,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,"buyuma, maadhaay, mirri",dog,N,N,dog,2207,dog.n.01,MAMMAL,,puyuma,puyuma,,,1277,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*pama,1277,,lest,
106,1279,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,ngarribaa,east,N,N,east,1956,east.n.01,COMPASS,,Å‹arripa:,Å‹aripaËê,,,1279,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*+mirti,1279,,without (privative),
107,1280,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,dha-li,eat,Vt,Vt,eat,2205,eat.v.01,BODY,,thali,tÌªali,,,1280,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*kuncurr,1280,,owner,
108,1281,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,gawu,egg,N,N,egg,813,egg.n.02,BIRD,,kawu,kawu,,,1281,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*cala+,1281,,play,
109,1282,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,bundaa-gi,fall,Vi,Vi,fall,1490,fall.v.01,MOTION,,punta:ki,puntaËêki,,,1282,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*pirri1,1282,,scatter,
110,1284,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,wii,fire,N,N,fire,537,fire.n.03,FIRE,,wi:,wiËê,,,1284,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*cana,1284,,"they (Pl, Nom)",
111,1285,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,"bahaayal, buna",fly,N,N,fly,2574,fly.n.01,INSECT,,paha:yal,pahaËêyal,,,1285,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*Å‹ali,1285,,we (InDu),
112,1287,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,ngulu,forehead,N,N,forehead,12,brow.n.01,BODY,,Å‹ulu,Å‹ulu,,,1287,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*Å‹ana,1287,,we (ExNonSg),
113,1288,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,dhiyama-li,"get, pick up",V,V,get,2764,get.v.01,,,thiyamali,tÌªiyamali,,,1288,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*Å‹aÃ±i,1288,,me,
114,1289,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,wuu-rri,give,V,V,give,1893,give.v.01,IMPACT,,wu:.rri,wuËê.ri,,,1289,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*Å‹arra,1289,Yolngu,us (Pl Obl),
115,1290,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,"yanaa-y, â€˜naa-y",go,Vi,Vi,go,2197,travel.v.01,MOTION,,yana:.y,yanaËê.y,,,1290,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*Å‹ayku,1290,Pama-Nyungan,"my, to me (1 Sg Dat/Gen)",
116,1291,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,dhaymaarr,ground,N,N,ground,622,land.n.04,EARTH,,thayma:rr,tÌªaymaËêr,,,1291,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*Å‹ayu,1291,Pama-Nyungan,I,
117,1292,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,maa,hand,N,N,hand,60,hand.n.01,BODY,,ma:,maËê,,,1292,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*Ã±ulu,1292,,3SgNom,
118,1293,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,dhaygal,head,N,N,head,1,head.n.01,BODY,,thaykal,tÌªaykal,,,1293,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*Ã±ungku,1293,,2 Sg Oblique,
119,1294,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,winanga-li,hear,V,V,hear,1717,hear.v.01,BODY,,winaÅ‹ali,winaÅ‹ali,,,1294,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*Ã±urra,1294,,you (Pl),
120,1297,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,girraa,leaf,N,N,leaf,1196,leaf.n.01,PLANT,,kirra:,kiraËê,,,1297,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*+ngura,1297,,(Locative),
121,1299,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,guyaarr,long,Adj,Adj,long,1328,long.a.02,QUALITY,,kuya:rr,kuyaËêr,,,1299,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*wira,1299,,"bent, be",
122,1302,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,"baaluu, gilay",moon,N,N,moon,608,moon.n.01,SKY,,pa:lu:,paËêluËê,,,1302,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*wirntV,1302,,dance (of women),
123,1303,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,gayrr,name,N,N,name,308,name.n.01,LANGUAGE,,kayrr,kayr,,,1303,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*wi:rni,1303,,turn,
124,1304,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,ngaarribiyan,north,N,N,north,1954,north.n.03,COMPASS,,Å‹a:rripiyan,Å‹aËêripiyan,,,1304,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*wunga,1304,,"play, dance",
125,1308,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,dhayn,"person, Aborigine",N,N,Aborigine,178,aborigine.n.02,HUMAN,,thayn,tÌªayn,,,1308,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*ka:lka,1308,,fall,
126,1309,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,"gulungguluu, nhuwi",rotten,Adj,Adj,rotten,1353,decayed.s.01,QUALITY,,kuluÅ‹kulu:,kuluÅ‹kuluËê,,,1309,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*Å‹alka,1309,,call out,
127,1310,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,ngarra-li,see,V,V,see,2220,see.v.01,BODY,,Å‹arrali,Å‹arali,,,1310,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*Å‹alpi,1310,,enter,
128,1311,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,"buyaduul, dhambi, dhambidjuul",short,Adj,Adj,short,1329,short.a.02,QUALITY,,puyatu:l,puyatuËêl,,,1311,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*Å‹ari,1311,,enter,
129,1312,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,wila-y,sit,V,V,sit,2221,sit.v.01,"BODY, LOCATION",,wilay,wilay,,,1312,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*Ã±i:na,1312,,sit,
130,1313,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,gunagala,sky,N,N,sky,580,sky.n.01,SKY,,kunakala,kunakala,,,1313,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*Ã±u:yuma,1313,,immerse self in water,
131,1314,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,"badjin, dhugaay, bubaay, -DHuul",small,Adj,Adj,small,1327,small.a.01,QUALITY,,patyin,pacin,,,1314,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*paÃ±ca,1314,,"smell, have an odour",
132,1316,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,"dhuu, wuyugil",smoke,N,N,smoke,550,smoke.n.01,FIRE,,thu:,tÌªuËê,,,1316,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*pirrca,1316,,burst,
133,1317,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,"dhuyu, ngandabaa",snake,N,N,snake,778,snake.n.01,REPTILES and AMPHIBIANS,,thuyu,tÌªuyu,,,1317,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*pi:Ã±ci,1317,,grow,
134,1318,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,dhadhin,south,N,N,south,1955,south.n.03,COMPASS,,thathin,tÌªatÌªin,,,1318,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*puni,1318,,go,
135,1319,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,guwaa-li,speak,V,V,speak,1619,talk.v.02,LANGUAGE,,kuwa:.li,kuwaËê.li,,,1319,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*tar.ti,1319,,"come out, emerge; go up",
136,1320,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,bilaarr,spear,N,N,spear,389,spear.n.01,WEAPON,,pila:rr,pilaËêr,,,1320,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*tinca,1320,,become cramped,
137,1321,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,gawubarray,star,N,N,star,600,star.n.01,SKY,,kawuparray,kawuparay,,,1321,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*tuka,1321,,enter,
138,1323,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,"dhuni, yaay, yayaay",sun,N,N,sun,611,sun.n.01,SKY,,thuni,tÌªuni,,,1323,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*Å‹ara,1323,,enter,
139,1324,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,dhiil,tail,N,N,tail,702,tail.n.01,MAMMAL,,thi:l,tÌªiËêl,,,1324,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*ku:mpa,1324,,call out to,
140,1326,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,muyaan,tree,N,N,tree,1195,tree.n.01,TREE,,muya:n,muyaËên,,,1326,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*cu,1326,,put,
141,1329,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,gungan,water,N,N,water,2266,water.n.01,WATER,,kuÅ‹an,kuÅ‹an,,,1329,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*wuka,1329,,give,
142,1334,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,mayrraa,wind,N,N,wind,592,wind.n.01,SKY,,mayrra:,mayraËê,,,1334,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*yumpi,1334,,get,
143,1335,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,"yinarr, wirringgaa",woman,N,N,woman,194,woman.n.01,HUMAN,,yinarr,yinar,,,1335,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*yurrnga,1335,,chisel,
144,1336,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,balu-gi,die,V,V,die,1750,die.v.01,BODY,,paluki,paluki,,,1336,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*cal,1336,,lick,
145,1337,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,banaga-y,run,Vi,Vi,run,1487,run.v.01,MOTION,,panakay,panakay,,,1337,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*$ata,1337,,see,
146,1340,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,dhu-rri,spear,N,N,spear,389,spear.n.01,WEAPON,,thurri,tÌªuri,,,1340,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*campa,1340,,throw,
147,1341,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,gindama-y,laugh,V,V,laugh,1630,laugh.v.01,EMOTION,,kintamay,kintamay,,,1341,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*ka:,1341,,carry,
148,1342,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,gaba,good,Adj,Adj,good,1446,good.a.01,QUALITY,,kapa,kapa,,,1342,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*ki:mV,1342,,see; find,
149,1343,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,gagil,bad,Adj,Adj,bad,1447,bad.a.01,QUALITY,,kakil,kakil,,,1343,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*kumi,1343,,forget,
150,1344,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,mawu-gi,dig,V,V,dig,1801,dig.v.01,IMPACT,,mawuki,mawuki,,,1344,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*kuÃ±cya,1344,,drink,
151,1345,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,"bagay, gaawal, mabun",creek,N,N,creek,560,brook.n.01,WATER,,pakay,pakay,,,1345,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*kuÃ±ca,1345,,"call to, invite",
152,1349,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,"walan, walanbaa",hard,Adj,Adj,hard,1365,hard.a.03,QUALITY,,walan,walan,,,1349,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*luka,1349,,drink,
153,1351,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,gaay,language,N,N,language,306,language.n.01,LANGUAGE,,ka:y,kaËêy,,,1351,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*mani,1351,,get,
154,1352,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,barran,boomerang,N,N,boomerang,378,boomerang.n.01,WEAPON,,parran,paran,,,1352,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*carra,1352,,stand it up,
155,1353,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,"yiilaman, burriin",shield,N,N,shield,466,shield.n.02,WEAPON,,yi:laman,yiËêlaman,,,1353,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*ma:ki,1353,,tread on,
156,1355,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,yuundu,axe,N,N,axe,2388,ax.n.01,WEAPON,,yu:ntu,yuËêntu,,,1355,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*Å‹aca,1355,,to close it,
157,1356,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,yadhaarr,feather,N,N,feather,2577,feather.n.01,BIRD,,yatha:rr,yatÌªaËêr,,,1356,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*caya,1356,,throw,
158,1357,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,mudhay,possum,N,N,Possum,2193,phalanger.n.01,MAMMAL,,muthay,mutÌªay,,,1357,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*Å‹a:ci,1357,Pama-Nyungan,"lay (egg), give birth to (young)",
159,1358,320,Yuwaalaraay,5,Central NSW,Pama-Nyungan,"gulaanbali, gulayaali",pelican,N,N,pelican,832,pelican.n.01,BIRD,,kula:npali,kulaËênpali,,,1358,,,1,D27,Yuwaalaraay,yuwa1242,kld,-29.85302243,147.9291115,ash03,"Ash, A. and Lissarrague, A. and Giacon, J",2003,*Å‹i:ca,1358,Paman,put,
